period,demand_MW,solar_MW,wind_MW,net_load_MW
2023-10-29 23:00:00,51269,1070,22127,28072
2023-10-30 00:00:00,50686,99,22055,28532
2023-10-30 01:00:00,50515,0,21672,28843
2023-10-30 02:00:00,49089,0,21953,27136
2023-10-30 03:00:00,47089,0,21959,25130
2023-10-30 04:00:00,44606,0,22316,22290
2023-10-30 05:00:00,42421,0,22556,19865
2023-10-30 06:00:00,40815,0,22810,18005
2023-10-30 07:00:00,39844,0,22287,17557
2023-10-30 08:00:00,39429,0,21938,17491
2023-10-30 09:00:00,39363,0,21681,17682
2023-10-30 10:00:00,40185,0,22251,17934
2023-10-30 11:00:00,42446,0,22509,19937
2023-10-30 12:00:00,46059,0,21342,24717
2023-10-30 13:00:00,48433,3,19898,28532
2023-10-30 14:00:00,49410,731,18635,30044
2023-10-30 15:00:00,49906,3187,18035,28684
2023-10-30 16:00:00,49962,5046,18257,26659
2023-10-30 17:00:00,49879,6219,17672,25988
2023-10-30 18:00:00,49274,7120,16245,25909
2023-10-30 19:00:00,48603,7742,14278,26583
2023-10-30 20:00:00,48054,7826,13104,27124
2023-10-30 21:00:00,47587,7590,12224,27773
2023-10-30 22:00:00,48022,6663,11162,30197
2023-10-30 23:00:00,48921,4385,9827,34709
2023-10-31 00:00:00,50259,790,8299,41170
2023-10-31 01:00:00,50878,0,7066,43812
2023-10-31 02:00:00,50259,0,6798,43461
2023-10-31 03:00:00,48832,0,6360,42472
2023-10-31 04:00:00,46733,0,5876,40857
2023-10-31 05:00:00,44431,0,5415,39016
2023-10-31 06:00:00,42948,0,5356,37592
2023-10-31 07:00:00,42214,0,5434,36780
2023-10-31 08:00:00,42033,0,5730,36303
2023-10-31 09:00:00,42584,0,6032,36552
2023-10-31 10:00:00,43545,0,6568,36977
2023-10-31 11:00:00,45854,0,7546,38308
2023-10-31 12:00:00,49456,0,8198,41258
2023-10-31 13:00:00,51523,14,8715,42794
2023-10-31 14:00:00,51643,2158,8813,40672
2023-10-31 15:00:00,50684,8361,7508,34815
2023-10-31 16:00:00,49793,10529,6696,32568
2023-10-31 17:00:00,48561,10865,6965,30731
2023-10-31 18:00:00,46756,11222,7065,28469
2023-10-31 19:00:00,45307,11558,6594,27155
2023-10-31 20:00:00,44392,11770,6291,26331
2023-10-31 21:00:00,43495,12105,6055,25335
2023-10-31 22:00:00,43843,11839,5635,26369
2023-10-31 23:00:00,44122,8444,5116,30562
2023-11-01 00:00:00,44712,1505,3869,39338
2023-11-01 01:00:00,45345,1,4107,41237
2023-11-01 02:00:00,46112,0,5867,40245
2023-11-01 03:00:00,46287,0,7582,38705
2023-11-01 04:00:00,44977,0,8512,36465
2023-11-01 05:00:00,43253,0,8875,34378
2023-11-01 06:00:00,42382,0,9067,33315
2023-11-01 07:00:00,42123,0,9206,32917
2023-11-01 08:00:00,42211,0,9250,32961
2023-11-01 09:00:00,42812,0,9126,33686
2023-11-01 10:00:00,44367,7,8746,35614
2023-11-01 11:00:00,47208,0,8628,38580
2023-11-01 12:00:00,50970,0,9277,41693
2023-11-01 13:00:00,52910,27,10487,42396
2023-11-01 14:00:00,52342,3085,10863,38394
2023-11-01 15:00:00,50332,10655,8422,31255
2023-11-01 16:00:00,48518,12823,7312,28383
2023-11-01 17:00:00,46556,12741,7662,26153
2023-11-01 18:00:00,44894,12452,7748,24694
2023-11-01 19:00:00,43795,12435,7478,23882
2023-11-01 20:00:00,42999,12650,7088,23261
2023-11-01 21:00:00,42546,12782,6923,22841
2023-11-01 22:00:00,42782,12514,7328,22940
2023-11-01 23:00:00,43644,8543,8109,26992
2023-11-02 00:00:00,45028,1456,9017,34555
2023-11-02 01:00:00,46846,0,12426,34420
2023-11-02 02:00:00,47018,1,15871,31146
2023-11-02 03:00:00,46495,0,18064,28431
2023-11-02 04:00:00,44967,0,18417,26550
2023-11-02 05:00:00,43348,0,18360,24988
2023-11-02 06:00:00,42379,0,18459,23920
2023-11-02 07:00:00,42166,0,18570,23596
2023-11-02 08:00:00,42222,0,18572,23650
2023-11-02 09:00:00,42631,0,18526,24105
2023-11-02 10:00:00,43964,0,18610,25354
2023-11-02 11:00:00,46646,0,19124,27522
2023-11-02 12:00:00,50455,0,18845,31610
2023-11-02 13:00:00,52357,24,18005,34328
2023-11-02 14:00:00,51673,2794,16624,32255
2023-11-02 15:00:00,49875,10250,12476,27149
2023-11-02 16:00:00,47935,12592,9702,25641
2023-11-02 17:00:00,45673,12539,9343,23791
2023-11-02 18:00:00,44186,12212,8598,23376
2023-11-02 19:00:00,43145,11965,8175,23005
2023-11-02 20:00:00,42454,11987,8332,22135
2023-11-02 21:00:00,42358,12181,8759,21418
2023-11-02 22:00:00,42691,11874,9469,21348
2023-11-02 23:00:00,43226,7961,10161,25104
2023-11-03 00:00:00,44134,1333,10693,32108
2023-11-03 01:00:00,45589,6,14707,30876
2023-11-03 02:00:00,45413,0,18461,26952
2023-11-03 03:00:00,44595,0,19035,25560
2023-11-03 04:00:00,42742,0,19548,23194
2023-11-03 05:00:00,41105,0,20134,20971
2023-11-03 06:00:00,39931,0,20242,19689
2023-11-03 07:00:00,39268,0,20162,19106
2023-11-03 08:00:00,38895,0,20043,18852
2023-11-03 09:00:00,39261,0,19863,19398
2023-11-03 10:00:00,40101,0,19795,20306
2023-11-03 11:00:00,42013,0,19709,22304
2023-11-03 12:00:00,45184,0,19481,25703
2023-11-03 13:00:00,46977,12,19321,27644
2023-11-03 14:00:00,47075,2324,18462,26289
2023-11-03 15:00:00,46083,8944,14705,22434
2023-11-03 16:00:00,45005,11260,12610,21135
2023-11-03 17:00:00,44198,11801,11546,20851
2023-11-03 18:00:00,43733,11591,10024,22118
2023-11-03 19:00:00,43739,11254,10291,22194
2023-11-03 20:00:00,43932,11543,11568,20821
2023-11-03 21:00:00,44227,11870,12704,19653
2023-11-03 22:00:00,44795,11320,13645,19830
2023-11-03 23:00:00,44773,7735,14542,22496
2023-11-04 00:00:00,44686,1243,15039,28404
2023-11-04 01:00:00,45215,1,18817,26397
2023-11-04 02:00:00,44509,1,21743,22765
2023-11-04 03:00:00,43418,1,21917,21500
2023-11-04 04:00:00,41934,0,21597,20337
2023-11-04 05:00:00,40187,0,21212,18975
2023-11-04 06:00:00,38503,0,20814,17689
2023-11-04 07:00:00,37298,0,20025,17273
2023-11-04 08:00:00,36367,0,18683,17684
2023-11-04 09:00:00,36092,0,17970,18122
2023-11-04 10:00:00,36167,0,17542,18625
2023-11-04 11:00:00,36790,0,16988,19802
2023-11-04 12:00:00,38087,0,16251,21836
2023-11-04 13:00:00,39509,11,15764,23734
2023-11-04 14:00:00,40757,2016,15412,23329
2023-11-04 15:00:00,42016,8088,12988,20940
2023-11-04 16:00:00,42732,10356,11196,21180
2023-11-04 17:00:00,43183,10575,10570,22038
2023-11-04 18:00:00,43471,10866,9591,23014
2023-11-04 19:00:00,44007,11219,8443,24345
2023-11-04 20:00:00,44481,11419,7856,25206
2023-11-04 21:00:00,45263,11308,8016,25939
2023-11-04 22:00:00,46113,10575,8542,26996
2023-11-04 23:00:00,46140,7051,8484,30605
2023-11-05 00:00:00,45729,1088,8276,36365
2023-11-05 01:00:00,46000,0,11051,34949
2023-11-05 02:00:00,44995,0,13806,31189
2023-11-05 03:00:00,43804,0,14702,29102
2023-11-05 04:00:00,42079,0,14901,27178
2023-11-05 05:00:00,40398,0,13973,26425
2023-11-05 06:00:00,38592,0,13115,25477
2023-11-05 07:00:00,37221,0,12504,24717
2023-11-05 08:00:00,36293,0,10709,25584
2023-11-05 09:00:00,35705,0,8988,26717
2023-11-05 10:00:00,35496,0,7734,27762
2023-11-05 11:00:00,35558,0,6389,29169
2023-11-05 12:00:00,36063,0,5839,30224
2023-11-05 13:00:00,36829,11,5749,31069
2023-11-05 14:00:00,38071,1565,6325,30181
2023-11-05 15:00:00,39927,6718,6308,26901
2023-11-05 16:00:00,41503,9382,5507,26614
2023-11-05 17:00:00,42854,10202,6832,25820
2023-11-05 18:00:00,44350,10117,7522,26711
2023-11-05 19:00:00,45858,9894,8006,27958
2023-11-05 20:00:00,47123,9390,8396,29337
2023-11-05 21:00:00,47989,8468,9293,30228
2023-11-05 22:00:00,48501,6654,10970,30877
2023-11-05 23:00:00,47682,3691,11536,32455
2023-11-06 00:00:00,47126,621,13064,33441
2023-11-06 01:00:00,48507,0,17580,30927
2023-11-06 02:00:00,48379,0,21419,26960
2023-11-06 03:00:00,47218,0,22059,25159
2023-11-06 04:00:00,45514,0,22188,23326
2023-11-06 05:00:00,43002,0,22148,20854
2023-11-06 06:00:00,40727,0,22038,18689
2023-11-06 07:00:00,39005,0,21789,17216
2023-11-06 08:00:00,37907,0,21534,16373
2023-11-06 09:00:00,37251,0,21347,15904
2023-11-06 10:00:00,37074,0,21202,15872
2023-11-06 11:00:00,37622,0,21132,16490
2023-11-06 12:00:00,39420,0,20849,18571
2023-11-06 13:00:00,42195,8,21036,21151
2023-11-06 14:00:00,43440,1183,20576,21681
2023-11-06 15:00:00,44615,5927,17134,21554
2023-11-06 16:00:00,46246,9533,14773,21940
2023-11-06 17:00:00,47359,10611,13248,23500
2023-11-06 18:00:00,48778,10848,11802,26128
2023-11-06 19:00:00,50434,10787,10613,29034
2023-11-06 20:00:00,51439,10849,10328,30262
2023-11-06 21:00:00,52272,10629,10714,30929
2023-11-06 22:00:00,52643,9777,11608,31258
2023-11-06 23:00:00,52257,6325,12343,33589
2023-11-07 00:00:00,51319,926,12949,37444
2023-11-07 01:00:00,52003,0,16864,35139
2023-11-07 02:00:00,51262,0,20272,30990
2023-11-07 03:00:00,50068,0,22670,27398
2023-11-07 04:00:00,48268,0,23349,24919
2023-11-07 05:00:00,45280,0,22921,22359
2023-11-07 06:00:00,42572,0,22391,20181
2023-11-07 07:00:00,40408,0,22106,18302
2023-11-07 08:00:00,39103,0,21749,17354
2023-11-07 09:00:00,38231,0,21562,16669
2023-11-07 10:00:00,37806,0,21115,16691
2023-11-07 11:00:00,38171,0,20914,17257
2023-11-07 12:00:00,39692,0,20337,19355
2023-11-07 13:00:00,42092,8,19636,22448
2023-11-07 14:00:00,43305,1966,18892,22447
2023-11-07 15:00:00,44718,8881,15358,20479
2023-11-07 16:00:00,46335,11749,12236,22350
2023-11-07 17:00:00,48069,11678,11086,25305
2023-11-07 18:00:00,50196,11088,10626,28482
2023-11-07 19:00:00,52335,10692,11053,30590
2023-11-07 20:00:00,54401,10673,12138,31590
2023-11-07 21:00:00,55834,10805,13902,31127
2023-11-07 22:00:00,56710,10299,16088,30323
2023-11-07 23:00:00,56230,6465,16957,32808
2023-11-08 00:00:00,55029,932,17695,36402
2023-11-08 01:00:00,54891,0,21142,33749
2023-11-08 02:00:00,53505,0,23261,30244
2023-11-08 03:00:00,52135,0,23586,28549
2023-11-08 04:00:00,50216,0,23418,26798
2023-11-08 05:00:00,47347,0,22833,24514
2023-11-08 06:00:00,44443,0,22563,21880
2023-11-08 07:00:00,42246,0,22436,19810
2023-11-08 08:00:00,40785,0,22259,18526
2023-11-08 09:00:00,39739,0,21891,17848
2023-11-08 10:00:00,39349,0,21661,17688
2023-11-08 11:00:00,39750,0,21390,18360
2023-11-08 12:00:00,41352,0,21259,20093
2023-11-08 13:00:00,44102,3,21213,22886
2023-11-08 14:00:00,45088,1201,20268,23619
2023-11-08 15:00:00,46489,6559,16735,23195
2023-11-08 16:00:00,48183,9257,14383,24543
2023-11-08 17:00:00,49887,10161,12915,26811
2023-11-08 18:00:00,51546,10353,11825,29368
2023-11-08 19:00:00,53386,10408,12031,30947
2023-11-08 20:00:00,55120,10318,11733,33069
2023-11-08 21:00:00,56442,10525,10395,35522
2023-11-08 22:00:00,56881,8736,9452,38693
2023-11-08 23:00:00,55286,4641,8831,41814
2023-11-09 00:00:00,53519,499,9410,43610
2023-11-09 01:00:00,53724,0,10704,43020
2023-11-09 02:00:00,53111,0,12474,40637
2023-11-09 03:00:00,52096,0,15848,36248
2023-11-09 04:00:00,50534,0,18836,31698
2023-11-09 05:00:00,47916,0,20401,27515
2023-11-09 06:00:00,44973,0,20111,24862
2023-11-09 07:00:00,42522,0,19648,22874
2023-11-09 08:00:00,41152,0,19039,22113
2023-11-09 09:00:00,40054,0,17461,22593
2023-11-09 10:00:00,39428,0,15806,23622
2023-11-09 11:00:00,39610,0,14883,24727
2023-11-09 12:00:00,41139,0,14556,26583
2023-11-09 13:00:00,43939,4,14692,29243
2023-11-09 14:00:00,45166,339,15525,29302
2023-11-09 15:00:00,46118,1096,15811,29211
2023-11-09 16:00:00,47127,1825,16293,29009
2023-11-09 17:00:00,48364,2455,15254,30655
2023-11-09 18:00:00,49182,2840,14344,31998
2023-11-09 19:00:00,49643,2789,14120,32734
2023-11-09 20:00:00,49746,1976,14374,33396
2023-11-09 21:00:00,48928,1237,13557,34134
2023-11-09 22:00:00,48142,705,11797,35640
2023-11-09 23:00:00,48092,230,10661,37201
2023-11-10 00:00:00,48792,17,11841,36934
2023-11-10 01:00:00,48908,1,13187,35720
2023-11-10 02:00:00,48156,0,13977,34179
2023-11-10 03:00:00,47210,0,13860,33350
2023-11-10 04:00:00,45990,0,12315,33675
2023-11-10 05:00:00,43726,0,11400,32326
2023-11-10 06:00:00,41471,0,11496,29975
2023-11-10 07:00:00,39744,0,10930,28814
2023-11-10 08:00:00,38745,0,11165,27580
2023-11-10 09:00:00,38067,0,11312,26755
2023-11-10 10:00:00,37704,0,10912,26792
2023-11-10 11:00:00,38108,0,10154,27954
2023-11-10 12:00:00,39745,0,10386,29359
2023-11-10 13:00:00,42493,0,11300,31193
2023-11-10 14:00:00,43854,238,11351,32265
2023-11-10 15:00:00,44828,1975,10172,32681
2023-11-10 16:00:00,45280,3881,8801,32598
2023-11-10 17:00:00,45620,4448,8233,32939
2023-11-10 18:00:00,45451,4299,8830,32322
2023-11-10 19:00:00,45180,4209,9049,31922
2023-11-10 20:00:00,45062,3958,8032,33072
2023-11-10 21:00:00,44338,3614,7157,33567
2023-11-10 22:00:00,43789,2186,6132,35471
2023-11-10 23:00:00,44224,826,5764,37634
2023-11-11 00:00:00,44778,67,4889,39822
2023-11-11 01:00:00,45533,0,5114,40419
2023-11-11 02:00:00,45022,0,5208,39814
2023-11-11 03:00:00,44285,0,4944,39341
2023-11-11 04:00:00,43418,0,4199,39219
2023-11-11 05:00:00,41809,0,3696,38113
2023-11-11 06:00:00,40181,0,3501,36680
2023-11-11 07:00:00,38841,0,3403,35438
2023-11-11 08:00:00,37975,0,3094,34881
2023-11-11 09:00:00,37301,0,3006,34295
2023-11-11 10:00:00,36950,0,3287,33663
2023-11-11 11:00:00,37175,0,3468,33707
2023-11-11 12:00:00,37926,0,3392,34534
2023-11-11 13:00:00,39227,0,3134,36093
2023-11-11 14:00:00,40281,201,2847,37233
2023-11-11 15:00:00,41649,1156,2681,37812
2023-11-11 16:00:00,42236,2183,2287,37766
2023-11-11 17:00:00,42852,3270,2094,37488
2023-11-11 18:00:00,43285,4434,1951,36900
2023-11-11 19:00:00,43159,4902,1740,36517
2023-11-11 20:00:00,42546,5124,2196,35226
2023-11-11 21:00:00,42193,5402,2531,34260
2023-11-11 22:00:00,42230,4694,2387,35149
2023-11-11 23:00:00,42409,2531,2299,37579
2023-11-12 00:00:00,42904,318,2580,40006
2023-11-12 01:00:00,43822,1,3466,40355
2023-11-12 02:00:00,43650,1,4192,39457
2023-11-12 03:00:00,42955,0,4296,38659
2023-11-12 04:00:00,42116,0,4007,38109
2023-11-12 05:00:00,40599,0,4147,36452
2023-11-12 06:00:00,39278,0,4481,34797
2023-11-12 07:00:00,37895,0,4567,33328
2023-11-12 08:00:00,36992,0,4388,32604
2023-11-12 09:00:00,36439,0,4024,32415
2023-11-12 10:00:00,36070,0,3571,32499
2023-11-12 11:00:00,36066,0,3022,33044
2023-11-12 12:00:00,36551,0,2634,33917
2023-11-12 13:00:00,37786,0,2276,35510
2023-11-12 14:00:00,38908,401,2197,36310
2023-11-12 15:00:00,40381,2039,2093,36249
2023-11-12 16:00:00,41490,3248,1870,36372
2023-11-12 17:00:00,42179,4210,1727,36242
2023-11-12 18:00:00,42473,5165,1774,35534
2023-11-12 19:00:00,42484,5116,2088,35280
2023-11-12 20:00:00,42708,4707,2635,35366
2023-11-12 21:00:00,42618,3465,3219,35934
2023-11-12 22:00:00,42827,2380,3348,37099
2023-11-12 23:00:00,43208,1145,3811,38252
2023-11-13 00:00:00,43818,128,3960,39730
2023-11-13 01:00:00,45083,0,4962,40121
2023-11-13 02:00:00,45192,0,5416,39776
2023-11-13 03:00:00,44633,0,5447,39186
2023-11-13 04:00:00,43248,0,5289,37959
2023-11-13 05:00:00,41483,0,5166,36317
2023-11-13 06:00:00,39620,0,5188,34432
2023-11-13 07:00:00,38267,0,5139,33128
2023-11-13 08:00:00,37242,0,4992,32250
2023-11-13 09:00:00,36935,0,4725,32210
2023-11-13 10:00:00,37243,0,4593,32650
2023-11-13 11:00:00,37806,0,4646,33160
2023-11-13 12:00:00,39863,0,5426,34437
2023-11-13 13:00:00,42224,0,5960,36264
2023-11-13 14:00:00,42865,157,5482,37226
2023-11-13 15:00:00,43729,1186,5404,37139
2023-11-13 16:00:00,44125,2300,5195,36630
2023-11-13 17:00:00,44663,3311,5200,36152
2023-11-13 18:00:00,44360,3919,5395,35046
2023-11-13 19:00:00,44225,4402,5710,34113
2023-11-13 20:00:00,44145,4203,5636,34306
2023-11-13 21:00:00,44148,3082,5921,35145
2023-11-13 22:00:00,43933,2005,5965,35963
2023-11-13 23:00:00,44064,943,5842,37279
2023-11-14 00:00:00,44453,76,5949,38428
2023-11-14 01:00:00,45673,0,6458,39215
2023-11-14 02:00:00,45631,0,7061,38570
2023-11-14 03:00:00,45196,0,7397,37799
2023-11-14 04:00:00,43859,0,7096,36763
2023-11-14 05:00:00,41774,0,6703,35071
2023-11-14 06:00:00,39731,0,6244,33487
2023-11-14 07:00:00,38272,0,5676,32596
2023-11-14 08:00:00,37429,0,4950,32479
2023-11-14 09:00:00,36991,0,4575,32416
2023-11-14 10:00:00,36929,1,4173,32755
2023-11-14 11:00:00,37618,0,4007,33611
2023-11-14 12:00:00,39561,0,3702,35859
2023-11-14 13:00:00,42201,1,3385,38815
2023-11-14 14:00:00,43174,746,3276,39152
2023-11-14 15:00:00,43253,4004,2962,36287
2023-11-14 16:00:00,43286,5446,2951,34889
2023-11-14 17:00:00,43400,6150,3568,33682
2023-11-14 18:00:00,43206,7326,3712,32168
2023-11-14 19:00:00,43412,7565,3577,32270
2023-11-14 20:00:00,43885,7072,3582,33231
2023-11-14 21:00:00,44366,6211,3729,34426
2023-11-14 22:00:00,44290,5096,3842,35352
2023-11-14 23:00:00,44485,2792,3913,37780
2023-11-15 00:00:00,44853,185,3871,40797
2023-11-15 01:00:00,46248,1,4560,41687
2023-11-15 02:00:00,45931,0,5372,40559
2023-11-15 03:00:00,45278,0,5384,39894
2023-11-15 04:00:00,43999,0,5556,38443
2023-11-15 05:00:00,41700,0,5222,36478
2023-11-15 06:00:00,39593,0,4716,34877
2023-11-15 07:00:00,38187,1,4501,33685
2023-11-15 08:00:00,37114,0,4262,32852
2023-11-15 09:00:00,36680,0,4312,32368
2023-11-15 10:00:00,36752,0,3479,33273
2023-11-15 11:00:00,37563,2,2846,34715
2023-11-15 12:00:00,39845,0,2493,37352
2023-11-15 13:00:00,42771,3,2061,40707
2023-11-15 14:00:00,43643,1297,1753,40593
2023-11-15 15:00:00,43268,6032,1001,36235
2023-11-15 16:00:00,43108,8076,419,34613
2023-11-15 17:00:00,42987,8590,404,33993
2023-11-15 18:00:00,43029,8897,670,33462
2023-11-15 19:00:00,43329,9509,968,32852
2023-11-15 20:00:00,43993,10360,1035,32598
2023-11-15 21:00:00,44529,10804,1163,32562
2023-11-15 22:00:00,45180,10527,1276,33377
2023-11-15 23:00:00,45889,6187,1432,38270
2023-11-16 00:00:00,45037,656,1736,42645
2023-11-16 01:00:00,46003,0,2937,43066
2023-11-16 02:00:00,46221,0,4403,41818
2023-11-16 03:00:00,45386,1,5868,39517
2023-11-16 04:00:00,43987,0,6460,37527
2023-11-16 05:00:00,41856,0,7270,34586
2023-11-16 06:00:00,39746,0,8859,30887
2023-11-16 07:00:00,38302,0,9571,28731
2023-11-16 08:00:00,37498,0,10411,27087
2023-11-16 09:00:00,36994,0,11488,25506
2023-11-16 10:00:00,37063,0,11571,25492
2023-11-16 11:00:00,37635,0,12318,25317
2023-11-16 12:00:00,39575,0,13297,26278
2023-11-16 13:00:00,42606,0,13360,29246
2023-11-16 14:00:00,43845,505,13250,30090
2023-11-16 15:00:00,44231,3313,12773,28145
2023-11-16 16:00:00,44609,4955,11168,28486
2023-11-16 17:00:00,44816,5735,11526,27555
2023-11-16 18:00:00,44917,5956,11884,27077
2023-11-16 19:00:00,45029,5851,11907,27271
2023-11-16 20:00:00,45130,5092,12160,27878
2023-11-16 21:00:00,44766,4149,12183,28434
2023-11-16 22:00:00,44384,2894,11623,29867
2023-11-16 23:00:00,44421,1278,11451,31692
2023-11-17 00:00:00,45397,124,12437,32836
2023-11-17 01:00:00,46539,0,15495,31044
2023-11-17 02:00:00,46234,0,17712,28522
2023-11-17 03:00:00,45647,0,19086,26561
2023-11-17 04:00:00,44513,0,19401,25112
2023-11-17 05:00:00,42468,0,18897,23571
2023-11-17 06:00:00,40271,1,18303,21967
2023-11-17 07:00:00,38604,1,18307,20296
2023-11-17 08:00:00,37585,10,17634,19941
2023-11-17 09:00:00,37065,3,17550,19512
2023-11-17 10:00:00,37014,0,17309,19705
2023-11-17 11:00:00,37604,0,16316,21288
2023-11-17 12:00:00,39213,0,15485,23728
2023-11-17 13:00:00,41885,1,15504,26380
2023-11-17 14:00:00,43066,526,15399,27141
2023-11-17 15:00:00,44012,3874,14069,26069
2023-11-17 16:00:00,44622,6358,12736,25528
2023-11-17 17:00:00,44674,7262,11253,26159
2023-11-17 18:00:00,44988,7608,9435,27945
2023-11-17 19:00:00,45485,8059,7879,29547
2023-11-17 20:00:00,46287,8045,6142,32100
2023-11-17 21:00:00,46909,8345,5686,32878
2023-11-17 22:00:00,47520,7775,5802,33943
2023-11-17 23:00:00,47360,4764,5424,37172
2023-11-18 00:00:00,47294,469,4444,42381
2023-11-18 01:00:00,47471,0,4210,43261
2023-11-18 02:00:00,46437,0,3862,42575
2023-11-18 03:00:00,45360,1,3885,41474
2023-11-18 04:00:00,44301,1,3917,40383
2023-11-18 05:00:00,42628,0,3622,39006
2023-11-18 06:00:00,40734,0,3425,37309
2023-11-18 07:00:00,39280,0,2571,36709
2023-11-18 08:00:00,38175,1,2186,35988
2023-11-18 09:00:00,37520,1,2746,34773
2023-11-18 10:00:00,36951,1,3043,33907
2023-11-18 11:00:00,36993,1,2967,34025
2023-11-18 12:00:00,37613,1,2790,34822
2023-11-18 13:00:00,38787,3,2644,36140
2023-11-18 14:00:00,39799,424,2802,36573
2023-11-18 15:00:00,40830,2820,2403,35607
2023-11-18 16:00:00,42320,4452,1692,36176
2023-11-18 17:00:00,43045,5492,1700,35853
2023-11-18 18:00:00,43687,7216,2272,34199
2023-11-18 19:00:00,44019,7673,2753,33593
2023-11-18 20:00:00,44318,7931,3120,33267
2023-11-18 21:00:00,44556,8047,3918,32591
2023-11-18 22:00:00,44471,8130,5067,31274
2023-11-18 23:00:00,44454,4508,6041,33905
2023-11-19 00:00:00,44849,458,6989,37402
2023-11-19 01:00:00,45059,1,8771,36287
2023-11-19 02:00:00,44121,1,10166,33954
2023-11-19 03:00:00,43451,1,11840,31610
2023-11-19 04:00:00,42660,0,13156,29504
2023-11-19 05:00:00,41386,0,14976,26410
2023-11-19 06:00:00,39849,0,15639,24210
2023-11-19 07:00:00,38651,0,16449,22202
2023-11-19 08:00:00,37441,0,16662,20779
2023-11-19 09:00:00,36670,0,15066,21604
2023-11-19 10:00:00,36204,0,13014,23190
2023-11-19 11:00:00,36208,0,11901,24307
2023-11-19 12:00:00,36604,0,10397,26207
2023-11-19 13:00:00,37439,1,9826,27612
2023-11-19 14:00:00,38630,400,10567,27663
2023-11-19 15:00:00,40189,2839,10947,26403
2023-11-19 16:00:00,41576,4662,11773,25141
2023-11-19 17:00:00,42429,6114,13755,22560
2023-11-19 18:00:00,43095,7113,14716,21266
2023-11-19 19:00:00,43588,7152,14848,21588
2023-11-19 20:00:00,43899,6447,14747,22705
2023-11-19 21:00:00,44025,6735,15246,22044
2023-11-19 22:00:00,44197,6629,16099,21469
2023-11-19 23:00:00,44487,4349,15993,24145
2023-11-20 00:00:00,45444,531,14726,30187
2023-11-20 01:00:00,46010,0,14892,31118
2023-11-20 02:00:00,45447,0,16086,29361
2023-11-20 03:00:00,44675,0,18044,26631
2023-11-20 04:00:00,43557,0,17443,26114
2023-11-20 05:00:00,41950,0,16127,25823
2023-11-20 06:00:00,40176,0,14118,26058
2023-11-20 07:00:00,38694,0,13585,25109
2023-11-20 08:00:00,37831,0,13636,24195
2023-11-20 09:00:00,37244,0,14499,22745
2023-11-20 10:00:00,37035,0,14751,22284
2023-11-20 11:00:00,37612,0,14852,22760
2023-11-20 12:00:00,39023,0,14904,24119
2023-11-20 13:00:00,40997,0,15832,25165
2023-11-20 14:00:00,42735,407,16472,25856
2023-11-20 15:00:00,44274,4280,15543,24451
2023-11-20 16:00:00,45763,6878,15944,22941
2023-11-20 17:00:00,46852,6386,17001,23465
2023-11-20 18:00:00,47307,6830,17401,23076
2023-11-20 19:00:00,48125,6726,17900,23499
