period,respondent,respondent-name,type,type-name,value,value-units
2022-09-15T02,CISO,California Independent System Operator,DF,Day-ahead demand forecast,33416,megawatthours
2022-09-15T02,CISO,California Independent System Operator,NG,Net generation,24533,megawatthours
2022-09-15T02,CISO,California Independent System Operator,TI,Total interchange,-7461,megawatthours
2022-09-15T03,CISO,California Independent System Operator,D,Demand,32766,megawatthours
2022-09-15T03,CISO,California Independent System Operator,DF,Day-ahead demand forecast,33291,megawatthours
2022-09-15T03,CISO,California Independent System Operator,NG,Net generation,23604,megawatthours
2022-09-15T03,CISO,California Independent System Operator,TI,Total interchange,-8297,megawatthours
2022-09-15T04,CISO,California Independent System Operator,D,Demand,32627,megawatthours
2022-09-15T04,CISO,California Independent System Operator,DF,Day-ahead demand forecast,32487,megawatthours
2022-09-15T04,CISO,California Independent System Operator,NG,Net generation,22902,megawatthours
2022-09-15T04,CISO,California Independent System Operator,TI,Total interchange,-8089,megawatthours
2022-09-15T05,CISO,California Independent System Operator,D,Demand,31754,megawatthours
2022-09-15T05,CISO,California Independent System Operator,DF,Day-ahead demand forecast,31209,megawatthours
2022-09-15T05,CISO,California Independent System Operator,NG,Net generation,21224,megawatthours
2022-09-15T05,CISO,California Independent System Operator,TI,Total interchange,-8404,megawatthours
2022-09-15T06,CISO,California Independent System Operator,D,Demand,30354,megawatthours
2022-09-15T06,CISO,California Independent System Operator,DF,Day-ahead demand forecast,29145,megawatthours
2022-09-15T06,CISO,California Independent System Operator,NG,Net generation,20143,megawatthours
2022-09-15T06,CISO,California Independent System Operator,TI,Total interchange,-7755,megawatthours
2022-09-15T07,CISO,California Independent System Operator,D,Demand,28607,megawatthours
2022-09-15T07,CISO,California Independent System Operator,DF,Day-ahead demand forecast,27047,megawatthours
2022-09-15T07,CISO,California Independent System Operator,NG,Net generation,18696,megawatthours
2022-09-15T07,CISO,California Independent System Operator,TI,Total interchange,-7122,megawatthours
2022-09-15T08,CISO,California Independent System Operator,D,Demand,26616,megawatthours
2022-09-15T08,CISO,California Independent System Operator,DF,Day-ahead demand forecast,25677,megawatthours
2022-09-15T08,CISO,California Independent System Operator,NG,Net generation,17457,megawatthours
2022-09-15T08,CISO,California Independent System Operator,TI,Total interchange,-6994,megawatthours
2022-09-15T09,CISO,California Independent System Operator,D,Demand,25218,megawatthours
2022-09-15T09,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24726,megawatthours
2022-09-15T09,CISO,California Independent System Operator,NG,Net generation,16403,megawatthours
2022-09-15T09,CISO,California Independent System Operator,TI,Total interchange,-6871,megawatthours
2022-09-15T10,CISO,California Independent System Operator,D,Demand,24266,megawatthours
2022-09-15T10,CISO,California Independent System Operator,DF,Day-ahead demand forecast,23958,megawatthours
2022-09-15T10,CISO,California Independent System Operator,NG,Net generation,16010,megawatthours
2022-09-15T10,CISO,California Independent System Operator,TI,Total interchange,-6697,megawatthours
2022-09-15T11,CISO,California Independent System Operator,D,Demand,23696,megawatthours
2022-09-15T11,CISO,California Independent System Operator,DF,Day-ahead demand forecast,23510,megawatthours
2022-09-15T11,CISO,California Independent System Operator,NG,Net generation,15276,megawatthours
2022-09-15T11,CISO,California Independent System Operator,TI,Total interchange,-6911,megawatthours
2022-09-15T12,CISO,California Independent System Operator,D,Demand,23175,megawatthours
2022-09-15T12,CISO,California Independent System Operator,DF,Day-ahead demand forecast,23600,megawatthours
2022-09-15T12,CISO,California Independent System Operator,NG,Net generation,15570,megawatthours
2022-09-15T12,CISO,California Independent System Operator,TI,Total interchange,-6874,megawatthours
2022-09-15T13,CISO,California Independent System Operator,D,Demand,23380,megawatthours
2022-09-15T13,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24537,megawatthours
2022-09-15T13,CISO,California Independent System Operator,NG,Net generation,16551,megawatthours
2022-09-15T13,CISO,California Independent System Operator,TI,Total interchange,-6986,megawatthours
2022-09-15T14,CISO,California Independent System Operator,D,Demand,24351,megawatthours
2022-09-15T14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,26096,megawatthours
2022-09-15T14,CISO,California Independent System Operator,NG,Net generation,17368,megawatthours
2022-09-15T14,CISO,California Independent System Operator,TI,Total interchange,-7984,megawatthours
2022-09-15T15,CISO,California Independent System Operator,D,Demand,26108,megawatthours
2022-09-15T15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,27202,megawatthours
2022-09-15T15,CISO,California Independent System Operator,NG,Net generation,18907,megawatthours
2022-09-15T15,CISO,California Independent System Operator,TI,Total interchange,-7716,megawatthours
2022-09-15T16,CISO,California Independent System Operator,D,Demand,27104,megawatthours
2022-09-15T16,CISO,California Independent System Operator,DF,Day-ahead demand forecast,26891,megawatthours
2022-09-15T16,CISO,California Independent System Operator,NG,Net generation,21501,megawatthours
2022-09-15T16,CISO,California Independent System Operator,TI,Total interchange,-5997,megawatthours
2022-09-15T17,CISO,California Independent System Operator,D,Demand,27887,megawatthours
2022-09-15T17,CISO,California Independent System Operator,DF,Day-ahead demand forecast,26510,megawatthours
2022-09-15T17,CISO,California Independent System Operator,NG,Net generation,23137,megawatthours
2022-09-15T17,CISO,California Independent System Operator,TI,Total interchange,-4683,megawatthours
2022-09-15T18,CISO,California Independent System Operator,D,Demand,28074,megawatthours
2022-09-15T18,CISO,California Independent System Operator,DF,Day-ahead demand forecast,25922,megawatthours
2022-09-15T18,CISO,California Independent System Operator,NG,Net generation,23227,megawatthours
2022-09-15T18,CISO,California Independent System Operator,TI,Total interchange,-3870,megawatthours
2022-09-15T19,CISO,California Independent System Operator,D,Demand,27365,megawatthours
2022-09-15T19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,25878,megawatthours
2022-09-15T19,CISO,California Independent System Operator,NG,Net generation,23214,megawatthours
2022-09-15T19,CISO,California Independent System Operator,TI,Total interchange,-3389,megawatthours
2022-09-15T20,CISO,California Independent System Operator,D,Demand,26799,megawatthours
2022-09-15T20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,26319,megawatthours
2022-09-15T20,CISO,California Independent System Operator,NG,Net generation,23817,megawatthours
2022-09-15T20,CISO,California Independent System Operator,TI,Total interchange,-2915,megawatthours
2022-09-15T21,CISO,California Independent System Operator,D,Demand,26925,megawatthours
2022-09-15T21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,27225,megawatthours
2022-09-15T21,CISO,California Independent System Operator,NG,Net generation,24551,megawatthours
2022-09-15T21,CISO,California Independent System Operator,TI,Total interchange,-2355,megawatthours
2022-09-15T22,CISO,California Independent System Operator,D,Demand,27134,megawatthours
2022-09-15T22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,28532,megawatthours
2022-09-15T22,CISO,California Independent System Operator,NG,Net generation,25003,megawatthours
2022-09-15T22,CISO,California Independent System Operator,TI,Total interchange,-2571,megawatthours
2022-09-15T23,CISO,California Independent System Operator,D,Demand,27800,megawatthours
2022-09-15T23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,30042,megawatthours
2022-09-15T23,CISO,California Independent System Operator,NG,Net generation,26025,megawatthours
2022-09-15T23,CISO,California Independent System Operator,TI,Total interchange,-2414,megawatthours
2022-09-16T00,CISO,California Independent System Operator,D,Demand,28732,megawatthours
2022-09-16T00,CISO,California Independent System Operator,DF,Day-ahead demand forecast,31349,megawatthours
2022-09-16T00,CISO,California Independent System Operator,NG,Net generation,27069,megawatthours
2022-09-16T00,CISO,California Independent System Operator,TI,Total interchange,-3058,megawatthours
2022-09-16T01,CISO,California Independent System Operator,D,Demand,30318,megawatthours
2022-09-16T01,CISO,California Independent System Operator,DF,Day-ahead demand forecast,32405,megawatthours
2022-09-16T01,CISO,California Independent System Operator,NG,Net generation,26080,megawatthours
2022-09-16T01,CISO,California Independent System Operator,TI,Total interchange,-4874,megawatthours
2022-09-16T02,CISO,California Independent System Operator,D,Demand,31305,megawatthours
2022-09-16T02,CISO,California Independent System Operator,DF,Day-ahead demand forecast,32637,megawatthours
2022-09-16T02,CISO,California Independent System Operator,NG,Net generation,23647,megawatthours
2022-09-16T02,CISO,California Independent System Operator,TI,Total interchange,-7141,megawatthours
2022-09-16T03,CISO,California Independent System Operator,D,Demand,31651,megawatthours
2022-09-16T03,CISO,California Independent System Operator,DF,Day-ahead demand forecast,32532,megawatthours
2022-09-16T03,CISO,California Independent System Operator,NG,Net generation,23464,megawatthours
2022-09-16T03,CISO,California Independent System Operator,TI,Total interchange,-7332,megawatthours
2022-09-16T04,CISO,California Independent System Operator,D,Demand,31661,megawatthours
2022-09-16T04,CISO,California Independent System Operator,DF,Day-ahead demand forecast,31596,megawatthours
2022-09-16T04,CISO,California Independent System Operator,NG,Net generation,22800,megawatthours
2022-09-16T04,CISO,California Independent System Operator,TI,Total interchange,-7364,megawatthours
2022-09-16T05,CISO,California Independent System Operator,D,Demand,30857,megawatthours
2022-09-16T05,CISO,California Independent System Operator,DF,Day-ahead demand forecast,30211,megawatthours
2022-09-16T05,CISO,California Independent System Operator,NG,Net generation,21118,megawatthours
2022-09-16T05,CISO,California Independent System Operator,TI,Total interchange,-7938,megawatthours
2022-09-16T06,CISO,California Independent System Operator,D,Demand,29753,megawatthours
2022-09-16T06,CISO,California Independent System Operator,DF,Day-ahead demand forecast,28281,megawatthours
2022-09-16T06,CISO,California Independent System Operator,NG,Net generation,19734,megawatthours
2022-09-16T06,CISO,California Independent System Operator,TI,Total interchange,-7339,megawatthours
2022-09-16T07,CISO,California Independent System Operator,D,Demand,28046,megawatthours
2022-09-16T07,CISO,California Independent System Operator,DF,Day-ahead demand forecast,26251,megawatthours
2022-09-16T07,CISO,California Independent System Operator,NG,Net generation,17768,megawatthours
2022-09-16T07,CISO,California Independent System Operator,TI,Total interchange,-7380,megawatthours
2022-09-16T08,CISO,California Independent System Operator,D,Demand,26112,megawatthours
